Date,Total_Energy_kWh,Average_Power_W,Maximum_Power_W,Average_Temperature,Average_Irradiance
2017-11-12,0.08663832931518561,10.501615674567953,28.92626953125,7.150819444444445,14.807638888888889
2017-11-13,0.026944787089029962,12.24763049501362,27.0844116210938,8.155430555555556,29.2
2017-11-14,1.0181960411071784,109.09243297576911,187.179565429688,8.457756944444444,188.77777777777777
2017-11-15,0.9747853607177737,104.25511879334478,179.608596801758,7.379020833333334,179.88958333333332
2017-11-16,0.9231492703755703,102.3825438494163,167.682586669922,8.819861111111111,169.43055555555554
2017-11-17,0.9453920349121097,102.57418100312222,174.083343505859,8.70782638888889,176.07569444444445
2017-11-18,0.7409847574869797,100.81425271931698,162.34765625,8.522583333333333,175.54722222222222
2017-11-19,0.9853518272399908,107.68872428852359,172.443054199219,8.013618055555556,181.55208333333334
2017-11-20,0.9369710016886397,102.7756126166698,168.941009521484,7.92432638888889,172.91875
2017-11-21,0.5988758410135908,67.41566690584511,211.3623046875,9.886256944444444,109.0625
2017-11-22,0.0,,,9.304770833333334,57.14513888888889
2017-11-23,0.14854621149698896,29.222205540391272,103.300094604492,9.543983110485573,57.891625615763544
2017-11-24,0.08933115666707363,16.0475131737258,26.0851745605469,8.655569444444446,17.42361111111111
2017-11-25,0.013279218037923179,2.4743884542714,11.0460052490234,8.30236111111111,4.08125
2017-11-26,1.008412874603272,113.94495758229061,189.387176513672,8.832597222222223,185.71527777777777
2017-11-27,0.9974087791442875,112.06840215104354,170.654449462891,5.716236111111111,184.50347222222223
2017-11-28,0.08841048202514651,10.8037248910566,30.2423400878906,4.270555555555556,14.322916666666666
2017-11-29,0.03966884714762372,7.604251849384737,16.037109375,4.304180555555556,9.347222222222221
2017-11-30,1.008814237213135,115.51308059692384,182.719039916992,5.607631944444444,186.39652777777778
2017-12-01,0.4409149876912437,52.179288484170854,196.346282958984,4.2290069444444445,73.60069444444444
2017-12-02,0.11017701263427741,13.68658542040713,23.0479431152344,4.781881944444445,17.616666666666667
2017-12-03,0.9182302083333337,105.14086354961836,168.201385498047,3.3238680555555553,167.54305555555555
2017-12-04,0.4468969660441083,51.26925040658986,126.628967285156,2.8166805555555556,78.65416666666667
2017-12-05,0.0,,,4.096402226861517,130.37160751565762
2017-12-06,0.47549423090616877,100.45652765623285,157.702331542969,5.941708333333333,165.06597222222223
2017-12-07,0.33472051264444996,36.31687298131464,158.0390625,5.796270833333333,31.64236111111111
2017-12-08,0.17083161773681646,23.08535374821844,123.553344726563,5.682604166666667,28.198611111111113
2017-12-09,1.0015151402791345,116.6813755665011,180.720977783203,5.726229166666667,185.6
2017-12-10,0.053615662892659524,7.054692485876254,17.8773345947266,1.1395069444444446,8.66875
2017-12-11,0.0024642908732096357,0.8168920021689401,0.9190673828125,0.7539652777777778,2.888888888888889
2017-12-12,0.34872663319905606,40.7867407250358,164.056640625,2.5622430555555558,57.800694444444446
2017-12-13,0.7536115053812664,90.25287489596005,164.999771118164,2.9071805555555557,135.64027777777778
2017-12-14,0.5646350069681805,74.45736355624358,178.905029296875,4.460881944444444,102.20416666666667
2017-12-15,0.22631344248453783,27.9399311709306,179.355773925781,2.2453680555555553,39.07361111111111
2017-12-16,0.24861362864176437,48.58898279643603,169.56884765625,2.6670555555555557,77.90833333333333
2017-12-17,0.9446825373331711,112.23950938611935,170.039428710938,3.6122083333333332,174.04861111111111
2017-12-18,0.5132717709859216,60.50354864274125,191.455841064453,2.564208333333333,90.1361111111111
2017-12-19,0.7597086766560875,87.82759267700435,155.496490478516,2.0498958333333333,135.78819444444446
2017-12-20,0.7506448628743493,89.36248367551778,156.628021240234,1.7749722222222222,132.96180555555554
2017-12-21,0.7715054311116538,90.94366574990025,150.635604858398,1.7084236111111113,137.70486111111111
2017-12-22,0.188481354268392,32.219034917673845,83.09765625,2.0525486111111113,39.12083333333333
2017-12-23,0.736073836008708,85.58998093124512,162.667999267578,3.791041666666667,132.40625
2017-12-24,0.8897800933837896,105.29941933535972,164.81201171875,5.557569444444444,164.47569444444446
2017-12-25,0.5186397824605307,62.4867207783772,197.218963623047,6.255680555555556,93.12986111111111
2017-12-26,0.03185981547037761,5.280632398405129,12.2132263183594,4.839083333333333,5.990277777777778
2017-12-27,0.008214934539794924,1.8741295528049255,6.98194885253906,4.323520833333333,3.157638888888889
2017-12-28,0.8591261349995933,104.55896166323652,189.899261474609,6.067180555555556,154.39236111111111
2017-12-29,0.8178492973327641,96.78689909263481,175.219116210938,4.5805625,153.81041666666667
2017-12-30,0.7055232915242515,84.66279498291019,187.056442260742,3.92275,125.42222222222222
2017-12-31,0.12540791600545254,16.112366082070988,45.8646240234375,3.548701388888889,20.95486111111111
2018-01-01,0.0,,,,
